ID,Name,Category,Type,Grade,Score,Missing_Fields
ENT-21659,Cambridge Companion,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21660,John Peter Kenney,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21663,"Saint
Michael",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21664,Mystical Monotheism,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21665,Ancient Platonic Theology,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21666,The Mysticism,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21667,Saint Augustine,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21668,Classical Christianity,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21671,Cambridge Core  Christian,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21672,"History
Edited",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21673,Saint Michael,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21675,"In 
Proclus",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21676,Arthur Oosthout,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21678,Neoplatonic Metaphysics The,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21679,Philosophia Antiqua,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21680,"Series Editors
Frans",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21681,"Advisory Board
Keimpe",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21682,Utrecht University,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21683,George Boys,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21685,George Karamanolis,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21686,Inna Kupreeva,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21687,Mariska Leunissen,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21691,Sara Magrin,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21692,Marije Martijn,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21693,Vrije Universiteit Amsterdam,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21694,Christopher Moore,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21696,Noburu Notomi,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21698,Pauliina Remes,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21700,David Runia,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21701,Barbara Sattler,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21702,Ruhr University Bochum,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21703,Frisbee Sheffield,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21705,Svetla Slaveva,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21706,"Florida State 
University",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21707,Carrie Swanson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21708,Katja Vogt,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21709,"Columbia 
University",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21711,"Pittsburgh
Previous Editors",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21712,Van Winden,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21713,Professor Emerita,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21714,Tragic Pleasures,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21715,Among Friends,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21716,Greek Tragedy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21717,Professor Gerard Verbeke,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21718,Professors Cornelia,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21719,De Vogel,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21720,Belgian Research Foundation,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21721,Royal Belgian Academy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21722,Internet Archive,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21723,Austin Foundation,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21724,Legacy Millennium,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21725,Millennium Studies,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21726,Wolfram Brandes,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21727,Alexander Demandt,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21728,Helmut Krasser,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21729,Hartmut Leppin,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21730,"Karla Pollmann
Volume",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21731,"Legacy
Edited",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21733,Greek Fathers,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21734,David Bradshaw,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21735,Gregory Palamas,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21741,"Bryn Mawr
College",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21742,Classical Studies Faculty,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21743,Scholarship Greek,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21745,Mithraists Inhale,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21746,Theurgic Ascent,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21747,Mithras Liturgy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21749,"Mithraic Frescoes
Radcliffe",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21751,"Classics Commons
This",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21754,Custom Citation,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21759,Mithraic Frescoes,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21761,"Its 
Reception",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21762,Christian Philosophy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21763,Plotinus This,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21764,Engaging Eriugena,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21765,"Cusanus 
Engaging Eriugena",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21766,John Scottus Eriugena,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21768,Christian Neoplatonic,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21770,Henry Suso,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21771,Johannes Tauler,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21772,Ursula Fleming,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21773,Johannes Wenck,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21779,Gwynedd Mercy University,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21782,American Cusanus Society,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21784,Douglas Hedley,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21785,Clare College,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21786,Cambridge Centre,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21787,"The
Iconic Imagination",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21788,Polonsky Academy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21789,Advanced Study,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21791,The Van Leer,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21792,Jerusalem Institute,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21795,The Renewal,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21796,Medieval Metaphysics History,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21797,"Modern
Edited",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21798,Olivier Boulnois,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21799,Hautes Etudes,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21800,Dragos Calma,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21801,University College Dublin,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21804,Pasquale Porro,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21805,Reading Proclus,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21806,"Causes
Volume",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21808,"Platonic
Tradition
Edited",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21809,Dowling College,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21810,Bard College,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21811,"Editorial Board
John",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21813,Gary Gurtler,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21819,Did God Care,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21821,Studi Avanzati Gaetano,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21829,Later Greek,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21830,Early Christian Philosophy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21831,"By
Dylan",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21832,Golden Ass Aspects,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21833,"Golden Ass
Volume",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21834,Isis Book,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21835,"Original Papers
Edited",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21837,"Publication Data
Aspects",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21838,"Wytse 
Hette",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21841,Global Oriental,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21842,Hotei Publishing,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21843,Martinus Nijhoff  Publishers,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21844,Koninklijke Brill,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21847,Hieratic Art,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21848,Greeks Studies,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21857,The Neoplatonic Philosophy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21858,"Areopagite
Eric",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21859,Anthony Preus,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21860,"Stavros Frangoulidis
Witches",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21861,"Supplementary Volumes
Edited",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21862,Franco Montanari,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21863,"Antonios Rengakos
Scientific",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21864,"Committee
Alberto Bernabe",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21865,Margarethe Billerbeck,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21866,"Claude Calame
Philip",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21867,"Stephen Hinds
Richard",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21868,Christina Kraus,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21869,"Giuseppe Mastromarco
Gregory",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21870,"Giusto Picone
Kurt",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21871,"Bernhard Zimmermann
Volume",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21875,Corporeal God,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21876,Academic Editors,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21877,Andrew Keitt,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21878,"Olmo
Received",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21879,"Creative Commons
Attribution",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21880,"Article
Henry More",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21882,"Corporeal God
John",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21883,"Henry
School",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21886,Cambridge Platonist Henry,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21890,"Introduction
Although",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21892,For Hobbes,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21893,Incomprehensible God,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21896,Alexander Rosse,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21898,No Spirit,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21899,John Bramhall,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21900,That God,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21901,God Almighty,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21902,As Noel Malcolm,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21904,De Mundo Examined,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21905,Although Hobbes,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21906,Because God Himself,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21907,God Eternall,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21908,Eternall God,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21909,Spirit Incorporeall,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21911,"Contents
The Translations",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21912,"Pythagoras
Protrepticus
De",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21913,Egyptian Mysteries,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21914,"Iamblichus
The Greek",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21915,"Texts
List",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21916,"Greek Texts
The",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21917,"Biography
Iamblichus",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21918,William Ritchie Sorley,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21919,The Delphi Classics,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21920,Delphi Classics,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21921,Islam Studies,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21922,"Reformation Traditions
Edited",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21924,Sylvia Brown,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21925,Falk Eisermann,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21926,Berndt Hamm,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21927,Johannes Heil,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21928,Martin Kaufhold,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21929,Erik Kwakkel,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21930,Christopher Ocker,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21931,San Anselmo,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21932,"Founding Editor
Heiko",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21933,"Platonic
Alcibiades",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21935,Andy German,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21936,Platonic Philosophy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21937,"Neoplatonism
 Studies",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21946,"Neoplatonism 
Edited",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21947,"Jana Schultz 
James",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21949,"Cusanus
    The",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-21950,"Christian Traditions
Editor",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
